Date,Open,High,Low,Close
2018.01.02 02:47,112.757,112.76,112.75,112.751
2018.01.02 02:48,112.751,112.751,112.75,112.751
2018.01.02 02:49,112.751,112.757,112.751,112.756
2018.01.02 02:50,112.756,112.758,112.75,112.755
2018.01.02 02:51,112.755,112.763,112.754,112.759
2018.01.02 02:52,112.759,112.763,112.757,112.763
2018.01.02 02:53,112.763,112.769,112.761,112.762
2018.01.02 02:54,112.761,112.763,112.76,112.762
2018.01.02 02:55,112.762,112.762,112.733,112.734
2018.01.02 02:56,112.734,112.735,112.725,112.725
2018.01.02 02:57,112.725,112.725,112.714,112.714
2018.01.02 02:58,112.714,112.729,112.714,112.723
2018.01.02 02:59,112.723,112.73,112.72,112.728
2018.01.02 03:00,112.728,112.744,112.719,112.731
2018.01.02 03:01,112.731,112.734,112.717,112.719
2018.01.02 03:02,112.719,112.729,112.718,112.729
2018.01.02 03:03,112.729,112.729,112.717,112.722
2018.01.02 03:04,112.722,112.723,112.717,112.722
2018.01.02 03:05,112.722,112.725,112.716,112.718
2018.01.02 03:06,112.718,112.718,112.693,112.696
2018.01.02 03:07,112.696,112.696,112.684,112.685
2018.01.02 03:08,112.685,112.691,112.682,112.684
2018.01.02 03:09,112.684,112.689,112.671,112.671
2018.01.02 03:10,112.67,112.672,112.651,112.654
2018.01.02 03:11,112.654,112.672,112.654,112.67
2018.01.02 03:12,112.67,112.694,112.667,112.693
2018.01.02 03:13,112.693,112.693,112.689,112.691
2018.01.02 03:14,112.691,112.705,112.684,112.691
2018.01.02 03:15,112.691,112.692,112.689,112.69
2018.01.02 03:16,112.69,112.693,112.658,112.672
2018.01.02 03:17,112.67,112.674,112.666,112.667
2018.01.02 03:18,112.667,112.667,112.656,112.663
2018.01.02 03:19,112.662,112.673,112.661,112.667
2018.01.02 03:20,112.667,112.67,112.66,112.67
2018.01.02 03:21,112.67,112.678,112.669,112.674
2018.01.02 03:22,112.674,112.678,112.671,112.677
2018.01.02 03:23,112.677,112.689,112.676,112.68
2018.01.02 03:24,112.68,112.68,112.668,112.673
2018.01.02 03:25,112.673,112.682,112.673,112.679
2018.01.02 03:26,112.678,112.678,112.676,112.676
2018.01.02 03:27,112.676,112.677,112.674,112.675
2018.01.02 03:28,112.675,112.68,112.675,112.675
2018.01.02 03:29,112.675,112.675,112.655,112.667
2018.01.02 03:30,112.667,112.673,112.664,112.665
2018.01.02 03:31,112.665,112.671,112.665,112.666
2018.01.02 03:32,112.665,112.667,112.661,112.661
2018.01.02 03:33,112.661,112.67,112.655,112.67
2018.01.02 03:34,112.67,112.693,112.67,112.691
2018.01.02 03:35,112.691,112.693,112.688,112.688
2018.01.02 03:36,112.688,112.693,112.687,112.692
2018.01.02 03:37,112.692,112.699,112.692,112.699
2018.01.02 03:38,112.699,112.701,112.694,112.699
2018.01.02 03:39,112.699,112.7,112.687,112.689
2018.01.02 03:40,112.689,112.699,112.683,112.696
2018.01.02 03:41,112.696,112.696,112.691,112.692
2018.01.02 03:42,112.692,112.692,112.679,112.681
2018.01.02 03:43,112.681,112.685,112.679,112.683
2018.01.02 03:44,112.683,112.692,112.683,112.691
2018.01.02 03:45,112.69,112.698,112.69,112.695
2018.01.02 03:46,112.695,112.708,112.695,112.703
2018.01.02 03:47,112.703,112.705,112.693,112.693
2018.01.02 03:48,112.693,112.702,112.678,112.679
2018.01.02 03:49,112.679,112.696,112.677,112.693
2018.01.02 03:50,112.693,112.699,112.692,112.698
2018.01.02 03:51,112.698,112.698,112.69,112.694
2018.01.02 03:52,112.694,112.698,112.691,112.691
2018.01.02 03:53,112.691,112.696,112.684,112.684
2018.01.02 03:54,112.684,112.699,112.678,112.699
2018.01.02 03:55,112.699,112.712,112.695,112.712
2018.01.02 03:56,112.712,112.712,112.693,112.704
2018.01.02 03:57,112.704,112.706,112.698,112.706
2018.01.02 03:58,112.706,112.719,112.705,112.719
2018.01.02 03:59,112.719,112.72,112.708,112.715
2018.01.02 04:00,112.715,112.716,112.708,112.709
2018.01.02 04:01,112.709,112.719,112.705,112.716
2018.01.02 04:02,112.715,112.717,112.711,112.714
2018.01.02 04:03,112.714,112.715,112.71,112.713
2018.01.02 04:04,112.714,112.715,112.708,112.714
2018.01.02 04:05,112.714,112.727,112.714,112.722
2018.01.02 04:06,112.722,112.722,112.708,112.71
2018.01.02 04:07,112.71,112.721,112.709,112.714
2018.01.02 04:08,112.715,112.721,112.714,112.721
2018.01.02 04:09,112.721,112.74,112.721,112.732
2018.01.02 04:10,112.732,112.734,112.719,112.722
2018.01.02 04:11,112.722,112.735,112.722,112.731
2018.01.02 04:12,112.732,112.732,112.718,112.722
2018.01.02 04:13,112.722,112.726,112.722,112.722
2018.01.02 04:14,112.722,112.726,112.722,112.725
2018.01.02 04:15,112.726,112.731,112.722,112.723
2018.01.02 04:16,112.722,112.723,112.719,112.722
2018.01.02 04:17,112.722,112.722,112.72,112.72
2018.01.02 04:18,112.72,112.721,112.715,112.718
2018.01.02 04:19,112.718,112.723,112.715,112.722
2018.01.02 04:20,112.722,112.722,112.719,112.719
2018.01.02 04:21,112.719,112.725,112.719,112.722
2018.01.02 04:22,112.722,112.739,112.722,112.725
2018.01.02 04:23,112.725,112.732,112.725,112.729
2018.01.02 04:24,112.729,112.73,112.719,112.721
2018.01.02 04:25,112.721,112.741,112.721,112.734
2018.01.02 04:26,112.733,112.735,112.732,112.732
2018.01.02 04:27,112.732,112.735,112.732,112.733
2018.01.02 04:28,112.734,112.734,112.719,112.72
2018.01.02 04:29,112.72,112.726,112.72,112.725
2018.01.02 04:30,112.725,112.746,112.724,112.732
2018.01.02 04:31,112.732,112.737,112.731,112.732
2018.01.02 04:32,112.732,112.732,112.725,112.726
2018.01.02 04:33,112.726,112.727,112.725,112.726
2018.01.02 04:34,112.726,112.731,112.724,112.725
2018.01.02 04:35,112.725,112.726,112.714,112.721
2018.01.02 04:36,112.721,112.722,112.706,112.714
2018.01.02 04:37,112.714,112.721,112.712,112.718
2018.01.02 04:38,112.719,112.72,112.712,112.716
2018.01.02 04:39,112.717,112.718,112.704,112.709
2018.01.02 04:40,112.708,112.71,112.706,112.708
2018.01.02 04:41,112.708,112.712,112.706,112.709
2018.01.02 04:42,112.709,112.709,112.705,112.708
2018.01.02 04:43,112.708,112.716,112.706,112.716
2018.01.02 04:44,112.716,112.716,112.702,112.703
2018.01.02 04:45,112.703,112.709,112.701,112.709
2018.01.02 04:46,112.709,112.711,112.707,112.71
2018.01.02 04:47,112.71,112.711,112.707,112.71
2018.01.02 04:48,112.711,112.711,112.708,112.711
2018.01.02 04:49,112.711,112.725,112.711,112.721
2018.01.02 04:50,112.721,112.722,112.714,112.714
2018.01.02 04:51,112.714,112.715,112.701,112.703
2018.01.02 04:52,112.703,112.704,112.701,112.702
2018.01.02 04:53,112.702,112.706,112.696,112.696
2018.01.02 04:54,112.696,112.704,112.696,112.702
2018.01.02 04:55,112.702,112.705,112.696,112.701
2018.01.02 04:56,112.701,112.705,112.701,112.703
2018.01.02 04:57,112.702,112.71,112.702,112.709
2018.01.02 04:58,112.708,112.709,112.707,112.707
2018.01.02 04:59,112.708,112.709,112.702,112.709
2018.01.02 05:00,112.708,112.714,112.704,112.709
2018.01.02 05:01,112.709,112.71,112.696,112.703
2018.01.02 05:02,112.703,112.706,112.702,112.703
2018.01.02 05:03,112.703,112.706,112.702,112.703
2018.01.02 05:04,112.703,112.711,112.702,112.71
2018.01.02 05:05,112.71,112.71,112.703,112.703
2018.01.02 05:06,112.703,112.703,112.689,112.696
2018.01.02 05:07,112.695,112.696,112.681,112.69
2018.01.02 05:08,112.69,112.692,112.67,112.671
2018.01.02 05:09,112.671,112.681,112.671,112.677
2018.01.02 05:10,112.677,112.682,112.677,112.682
2018.01.02 05:11,112.682,112.69,112.681,112.689
2018.01.02 05:12,112.689,112.689,112.681,112.684
2018.01.02 05:13,112.684,112.694,112.683,112.689
2018.01.02 05:14,112.688,112.694,112.688,112.692
2018.01.02 05:15,112.693,112.693,112.688,112.689
2018.01.02 05:16,112.689,112.689,112.68,112.68
2018.01.02 05:17,112.68,112.683,112.677,112.678
2018.01.02 05:18,112.678,112.681,112.668,112.681
2018.01.02 05:19,112.681,112.688,112.675,112.676
2018.01.02 05:20,112.676,112.676,112.658,112.667
2018.01.02 05:21,112.667,112.676,112.667,112.675
2018.01.02 05:22,112.675,112.677,112.674,112.676
2018.01.02 05:23,112.676,112.677,112.669,112.675
2018.01.02 05:24,112.675,112.681,112.674,112.681
2018.01.02 05:25,112.681,112.681,112.676,112.68
2018.01.02 05:26,112.68,112.686,112.679,112.68
2018.01.02 05:27,112.68,112.683,112.679,112.682
2018.01.02 05:28,112.682,112.684,112.675,112.679
2018.01.02 05:29,112.679,112.68,112.677,112.679
2018.01.02 05:30,112.679,112.684,112.675,112.676
2018.01.02 05:31,112.676,112.677,112.67,112.671
2018.01.02 05:32,112.671,112.677,112.67,112.677
2018.01.02 05:33,112.677,112.678,112.675,112.676
2018.01.02 05:34,112.676,112.676,112.668,112.669
2018.01.02 05:35,112.669,112.67,112.663,112.669
2018.01.02 05:36,112.669,112.681,112.669,112.681
2018.01.02 05:37,112.681,112.683,112.679,112.682
2018.01.02 05:38,112.682,112.688,112.682,112.686
2018.01.02 05:39,112.686,112.688,112.682,112.684
2018.01.02 05:40,112.684,112.685,112.682,112.682
2018.01.02 05:41,112.682,112.682,112.682,112.682
2018.01.02 05:42,112.682,112.686,112.667,112.668
2018.01.02 05:43,112.668,112.674,112.668,112.672
2018.01.02 05:44,112.672,112.674,112.67,112.673
2018.01.02 05:45,112.673,112.676,112.673,112.675
2018.01.02 05:46,112.675,112.681,112.675,112.681
2018.01.02 05:47,112.681,112.684,112.679,112.68
2018.01.02 05:48,112.68,112.684,112.679,112.681
2018.01.02 05:49,112.681,112.685,112.681,112.682
2018.01.02 05:50,112.682,112.686,112.682,112.686
2018.01.02 05:51,112.686,112.686,112.682,112.682
2018.01.02 05:52,112.682,112.684,112.681,112.681
2018.01.02 05:53,112.681,112.686,112.681,112.685
2018.01.02 05:54,112.685,112.685,112.681,112.683
2018.01.02 05:55,112.683,112.683,112.681,112.683
2018.01.02 05:56,112.683,112.692,112.683,112.689
2018.01.02 05:57,112.689,112.695,112.688,112.692
2018.01.02 05:58,112.692,112.703,112.691,112.701
2018.01.02 05:59,112.701,112.702,112.695,112.696
2018.01.02 06:00,112.696,112.698,112.69,112.694
2018.01.02 06:01,112.694,112.694,112.69,112.691
2018.01.02 06:02,112.691,112.692,112.689,112.691
2018.01.02 06:03,112.691,112.692,112.688,112.688
2018.01.02 06:04,112.688,112.691,112.686,112.688
2018.01.02 06:05,112.688,112.693,112.688,112.691
2018.01.02 06:06,112.691,112.692,112.69,112.69
2018.01.02 06:07,112.69,112.691,112.69,112.69
2018.01.02 06:08,112.69,112.692,112.69,112.691
2018.01.02 06:09,112.691,112.695,112.691,112.695
2018.01.02 06:10,112.695,112.696,112.694,112.695
2018.01.02 06:11,112.695,112.703,112.694,112.703
2018.01.02 06:12,112.703,112.71,112.702,112.706
2018.01.02 06:13,112.706,112.708,112.703,112.705
2018.01.02 06:14,112.705,112.715,112.705,112.708
2018.01.02 06:15,112.708,112.709,112.701,112.701
2018.01.02 06:16,112.701,112.705,112.696,112.696
2018.01.02 06:17,112.696,112.701,112.696,112.697
2018.01.02 06:18,112.697,112.702,112.695,112.702
2018.01.02 06:19,112.701,112.709,112.701,112.709
2018.01.02 06:20,112.709,112.714,112.708,112.713
2018.01.02 06:21,112.714,112.714,112.711,112.714
2018.01.02 06:22,112.714,112.715,112.712,112.714
2018.01.02 06:23,112.714,112.715,112.711,112.713
2018.01.02 06:24,112.713,112.713,112.707,112.707
2018.01.02 06:25,112.707,112.707,112.706,112.706
2018.01.02 06:26,112.706,112.707,112.696,112.697
2018.01.02 06:27,112.697,112.7,112.696,112.697
2018.01.02 06:28,112.697,112.707,112.697,112.704
2018.01.02 06:29,112.704,112.715,112.704,112.712
2018.01.02 06:30,112.712,112.713,112.706,112.711
2018.01.02 06:31,112.711,112.719,112.711,112.719
2018.01.02 06:32,112.719,112.72,112.699,112.707
2018.01.02 06:33,112.707,112.707,112.701,112.702
2018.01.02 06:34,112.702,112.713,112.701,112.713
2018.01.02 06:35,112.713,112.717,112.713,112.713
2018.01.02 06:36,112.713,112.715,112.712,112.715
2018.01.02 06:37,112.714,112.715,112.712,112.713
2018.01.02 06:38,112.713,112.722,112.713,112.72
2018.01.02 06:39,112.72,112.723,112.718,112.72
2018.01.02 06:40,112.72,112.724,112.719,112.722
2018.01.02 06:41,112.722,112.725,112.717,112.719
2018.01.02 06:42,112.719,112.719,112.713,112.713
2018.01.02 06:43,112.713,112.715,112.712,112.714
2018.01.02 06:44,112.714,112.716,112.713,112.715
2018.01.02 06:45,112.714,112.715,112.712,112.713
2018.01.02 06:46,112.713,112.715,112.712,112.712
2018.01.02 06:47,112.712,112.715,112.712,112.712
2018.01.02 06:48,112.712,112.714,112.711,112.713
2018.01.02 06:49,112.713,112.714,112.711,112.712
2018.01.02 06:50,112.713,112.715,112.709,112.714
2018.01.02 06:51,112.712,112.719,112.712,112.718
2018.01.02 06:52,112.718,112.72,112.718,112.719
2018.01.02 06:53,112.719,112.72,112.718,112.72
2018.01.02 06:54,112.72,112.72,112.717,112.718
2018.01.02 06:55,112.718,112.723,112.717,112.719
2018.01.02 06:56,112.719,112.722,112.718,112.718
2018.01.02 06:57,112.718,112.719,112.716,112.716
2018.01.02 06:58,112.716,112.717,112.7,112.703
2018.01.02 06:59,112.703,112.705,112.697,112.703
2018.01.02 07:00,112.703,112.707,112.7,112.702
2018.01.02 07:01,112.702,112.704,112.702,112.702
2018.01.02 07:02,112.702,112.703,112.702,112.702
2018.01.02 07:03,112.702,112.703,112.701,112.702
2018.01.02 07:04,112.702,112.707,112.701,112.702
2018.01.02 07:05,112.702,112.707,112.702,112.703
2018.01.02 07:06,112.703,112.704,112.696,112.699
2018.01.02 07:07,112.7,112.702,112.699,112.702
2018.01.02 07:08,112.702,112.709,112.702,112.708
2018.01.02 07:09,112.709,112.715,112.709,112.714
2018.01.02 07:10,112.714,112.718,112.712,112.714
2018.01.02 07:11,112.714,112.723,112.714,112.72
2018.01.02 07:12,112.72,112.732,112.72,112.728
2018.01.02 07:13,112.728,112.731,112.721,112.729
2018.01.02 07:14,112.729,112.731,112.729,112.73
2018.01.02 07:15,112.73,112.734,112.727,112.729
2018.01.02 07:16,112.728,112.734,112.728,112.733
2018.01.02 07:17,112.73,112.733,112.718,112.723
2018.01.02 07:18,112.722,112.725,112.712,112.72
2018.01.02 07:19,112.72,112.729,112.717,112.72
2018.01.02 07:20,112.72,112.724,112.719,112.719
2018.01.02 07:21,112.719,112.723,112.712,112.712
2018.01.02 07:22,112.712,112.723,112.712,112.719
2018.01.02 07:23,112.718,112.726,112.718,112.721
2018.01.02 07:24,112.721,112.731,112.719,112.727
2018.01.02 07:25,112.727,112.731,112.723,112.724
2018.01.02 07:26,112.724,112.729,112.72,112.724
2018.01.02 07:27,112.724,112.729,112.723,112.723
2018.01.02 07:28,112.723,112.728,112.718,112.719
2018.01.02 07:29,112.719,112.729,112.718,112.726
2018.01.02 07:30,112.726,112.729,112.722,112.724
2018.01.02 07:31,112.724,112.728,112.722,112.725
2018.01.02 07:32,112.725,112.728,112.724,112.724
2018.01.02 07:33,112.724,112.73,112.724,112.725
2018.01.02 07:34,112.725,112.73,112.717,112.718
2018.01.02 07:35,112.718,112.725,112.718,112.72
2018.01.02 07:36,112.72,112.724,112.719,112.72
2018.01.02 07:37,112.72,112.724,112.719,112.72
2018.01.02 07:38,112.72,112.724,112.711,112.713
2018.01.02 07:39,112.713,112.72,112.711,112.714
2018.01.02 07:40,112.714,112.724,112.712,112.72
2018.01.02 07:41,112.72,112.724,112.714,112.718
2018.01.02 07:42,112.722,112.724,112.711,112.711
2018.01.02 07:43,112.711,112.715,112.705,112.709
2018.01.02 07:44,112.709,112.71,112.703,112.706
2018.01.02 07:45,112.706,112.711,112.7,112.7
2018.01.02 07:46,112.7,112.704,112.699,112.699
2018.01.02 07:47,112.699,112.703,112.689,112.689
2018.01.02 07:48,112.689,112.696,112.688,112.693
2018.01.02 07:49,112.693,112.704,112.691,112.696
2018.01.02 07:50,112.696,112.706,112.696,112.701
2018.01.02 07:51,112.701,112.707,112.701,112.705
2018.01.02 07:52,112.705,112.71,112.701,112.702
2018.01.02 07:53,112.702,112.708,112.697,112.7
2018.01.02 07:54,112.7,112.705,112.694,112.7
2018.01.02 07:55,112.7,112.704,112.663,112.663
2018.01.02 07:56,112.663,112.685,112.661,112.681
2018.01.02 07:57,112.681,112.684,112.675,112.677
2018.01.02 07:58,112.678,112.684,112.675,112.679
2018.01.02 07:59,112.679,112.685,112.676,112.681
2018.01.02 08:00,112.68,112.689,112.68,112.682
2018.01.02 08:01,112.682,112.686,112.681,112.682
2018.01.02 08:02,112.682,112.691,112.68,112.682
2018.01.02 08:03,112.682,112.682,112.658,112.666
2018.01.02 08:04,112.666,112.669,112.652,112.658
2018.01.02 08:05,112.658,112.664,112.658,112.661
2018.01.02 08:06,112.661,112.665,112.651,112.652
2018.01.02 08:07,112.652,112.661,112.651,112.659
2018.01.02 08:08,112.655,112.659,112.641,112.645
2018.01.02 08:09,112.647,112.654,112.641,112.651
2018.01.02 08:10,112.65,112.66,112.65,112.656
2018.01.02 08:11,112.656,112.66,112.648,112.656
2018.01.02 08:12,112.656,112.661,112.654,112.656
2018.01.02 08:13,112.656,112.661,112.65,112.651
2018.01.02 08:14,112.651,112.658,112.646,112.653
2018.01.02 08:15,112.653,112.659,112.652,112.653
2018.01.02 08:16,112.653,112.659,112.652,112.652
2018.01.02 08:17,112.652,112.66,112.651,112.654
2018.01.02 08:18,112.654,112.661,112.654,112.658
2018.01.02 08:19,112.657,112.675,112.657,112.671
2018.01.02 08:20,112.671,112.676,112.67,112.671
2018.01.02 08:21,112.671,112.675,112.659,112.662
2018.01.02 08:22,112.662,112.668,112.661,112.666
2018.01.02 08:23,112.663,112.667,112.657,112.658
2018.01.02 08:24,112.658,112.666,112.657,112.663
2018.01.02 08:25,112.663,112.669,112.663,112.665
2018.01.02 08:26,112.665,112.675,112.664,112.671
2018.01.02 08:27,112.671,112.677,112.67,112.672
2018.01.02 08:28,112.672,112.677,112.671,112.672
2018.01.02 08:29,112.672,112.676,112.662,112.663
2018.01.02 08:30,112.667,112.669,112.661,112.665
2018.01.02 08:31,112.665,112.674,112.665,112.672
2018.01.02 08:32,112.672,112.677,112.669,112.673
2018.01.02 08:33,112.673,112.676,112.669,112.671
2018.01.02 08:34,112.671,112.678,112.669,112.671
2018.01.02 08:35,112.671,112.676,112.67,112.672
2018.01.02 08:36,112.672,112.678,112.669,112.675
2018.01.02 08:37,112.675,112.68,112.674,112.676
