Date,Open,High,Low,Close
2018.01.02 01:51,1.35111,1.35119,1.35101,1.35107
2018.01.02 01:52,1.35107,1.3511,1.35103,1.35105
2018.01.02 01:53,1.35105,1.35109,1.35101,1.35109
2018.01.02 01:54,1.35109,1.35109,1.351,1.351
2018.01.02 01:55,1.351,1.35109,1.35099,1.35109
2018.01.02 01:56,1.35109,1.35109,1.35102,1.35108
2018.01.02 01:57,1.35108,1.35109,1.35096,1.35108
2018.01.02 01:58,1.35108,1.35108,1.35086,1.35092
2018.01.02 01:59,1.35092,1.35094,1.35086,1.35086
2018.01.02 02:00,1.35088,1.35096,1.35075,1.3508
2018.01.02 02:01,1.3508,1.35083,1.35065,1.35082
2018.01.02 02:02,1.35082,1.35096,1.35082,1.35093
2018.01.02 02:03,1.35093,1.35099,1.35091,1.35093
2018.01.02 02:04,1.35093,1.35102,1.35092,1.35098
2018.01.02 02:05,1.35098,1.35101,1.35096,1.35098
2018.01.02 02:06,1.35097,1.35102,1.35097,1.35097
2018.01.02 02:07,1.35097,1.35112,1.35097,1.35111
2018.01.02 02:08,1.35111,1.35113,1.35102,1.35108
2018.01.02 02:09,1.35108,1.3512,1.35104,1.35113
2018.01.02 02:10,1.35113,1.35113,1.35097,1.35098
2018.01.02 02:11,1.35099,1.35102,1.35092,1.351
2018.01.02 02:12,1.351,1.35107,1.35098,1.351
2018.01.02 02:13,1.351,1.35103,1.35098,1.35102
2018.01.02 02:14,1.35101,1.35107,1.35099,1.35105
2018.01.02 02:15,1.35105,1.35113,1.35105,1.3511
2018.01.02 02:16,1.3511,1.35128,1.3511,1.35118
2018.01.02 02:17,1.35118,1.3512,1.35117,1.35117
2018.01.02 02:18,1.35117,1.35121,1.35117,1.35121
2018.01.02 02:19,1.35121,1.35123,1.35116,1.35119
2018.01.02 02:20,1.35119,1.35129,1.35119,1.35128
2018.01.02 02:21,1.35128,1.35137,1.35111,1.35114
2018.01.02 02:22,1.35115,1.35123,1.35105,1.35118
2018.01.02 02:23,1.35118,1.35134,1.35116,1.35126
2018.01.02 02:24,1.35126,1.35147,1.35113,1.35127
2018.01.02 02:25,1.35127,1.35138,1.35126,1.35137
2018.01.02 02:26,1.35137,1.35141,1.35136,1.35138
2018.01.02 02:27,1.35138,1.35139,1.35137,1.35138
2018.01.02 02:28,1.35138,1.35139,1.35124,1.35126
2018.01.02 02:29,1.35126,1.35137,1.35116,1.35137
2018.01.02 02:30,1.35137,1.35148,1.35128,1.35148
2018.01.02 02:31,1.35148,1.35151,1.35148,1.3515
2018.01.02 02:32,1.3515,1.3517,1.3515,1.35167
2018.01.02 02:33,1.35167,1.3517,1.35163,1.35167
2018.01.02 02:34,1.35167,1.35189,1.35167,1.35179
2018.01.02 02:35,1.35179,1.35181,1.35176,1.35177
2018.01.02 02:36,1.35177,1.35182,1.35176,1.35178
2018.01.02 02:37,1.35178,1.3518,1.35178,1.35178
2018.01.02 02:38,1.35178,1.35179,1.35158,1.35177
2018.01.02 02:39,1.35176,1.35181,1.35161,1.35177
2018.01.02 02:40,1.35177,1.35177,1.35169,1.35171
2018.01.02 02:41,1.35171,1.35178,1.35165,1.35176
2018.01.02 02:42,1.35176,1.35177,1.35164,1.35173
2018.01.02 02:43,1.35173,1.35176,1.35165,1.35166
2018.01.02 02:44,1.35166,1.35167,1.35149,1.35154
2018.01.02 02:45,1.35154,1.35156,1.35125,1.35129
2018.01.02 02:46,1.35128,1.3513,1.35117,1.35125
2018.01.02 02:47,1.35125,1.35127,1.35105,1.35126
2018.01.02 02:48,1.35126,1.35128,1.35113,1.35115
2018.01.02 02:49,1.35115,1.35119,1.35107,1.35112
2018.01.02 02:50,1.35112,1.35116,1.35101,1.35103
2018.01.02 02:51,1.35103,1.35104,1.351,1.35102
2018.01.02 02:52,1.35102,1.35105,1.35101,1.35101
2018.01.02 02:53,1.35102,1.35104,1.351,1.35102
2018.01.02 02:54,1.35103,1.35103,1.35101,1.35103
2018.01.02 02:55,1.35103,1.35104,1.35101,1.35103
2018.01.02 02:56,1.35103,1.35105,1.35093,1.35097
2018.01.02 02:57,1.35097,1.35107,1.35096,1.35106
2018.01.02 02:58,1.3511,1.35118,1.3511,1.35117
2018.01.02 02:59,1.35117,1.35117,1.35113,1.35116
2018.01.02 03:00,1.35115,1.3512,1.35104,1.35119
2018.01.02 03:01,1.35122,1.35137,1.35118,1.35134
2018.01.02 03:02,1.35134,1.35138,1.35134,1.35137
2018.01.02 03:03,1.35137,1.35137,1.35133,1.35136
2018.01.02 03:04,1.35135,1.35148,1.35135,1.35143
2018.01.02 03:05,1.35143,1.35155,1.35135,1.35154
2018.01.02 03:06,1.35154,1.35175,1.35146,1.35175
2018.01.02 03:07,1.35175,1.35191,1.35173,1.35173
2018.01.02 03:08,1.35174,1.35201,1.35165,1.35197
2018.01.02 03:09,1.35197,1.35197,1.35173,1.3518
2018.01.02 03:10,1.3518,1.35196,1.3518,1.35184
2018.01.02 03:11,1.35184,1.35193,1.35181,1.35186
2018.01.02 03:12,1.35186,1.35187,1.35176,1.35183
2018.01.02 03:13,1.35183,1.35186,1.35179,1.35186
2018.01.02 03:14,1.35186,1.35204,1.35186,1.35195
2018.01.02 03:15,1.35195,1.35195,1.3519,1.35192
2018.01.02 03:16,1.35193,1.35201,1.35192,1.35195
2018.01.02 03:17,1.35195,1.35206,1.35195,1.35204
2018.01.02 03:18,1.35204,1.3521,1.35202,1.35204
2018.01.02 03:19,1.35204,1.35208,1.35202,1.35207
2018.01.02 03:20,1.35208,1.35208,1.3519,1.35192
2018.01.02 03:21,1.35192,1.35194,1.35186,1.35193
2018.01.02 03:22,1.35193,1.35195,1.35181,1.35184
2018.01.02 03:23,1.35184,1.35185,1.35174,1.35184
2018.01.02 03:24,1.35184,1.35196,1.35183,1.35192
2018.01.02 03:25,1.35192,1.35192,1.3518,1.35183
2018.01.02 03:26,1.35183,1.35194,1.35183,1.35194
2018.01.02 03:27,1.35193,1.35195,1.35192,1.35195
2018.01.02 03:28,1.35195,1.35195,1.35192,1.35194
2018.01.02 03:29,1.35194,1.35204,1.35194,1.35203
2018.01.02 03:30,1.35203,1.35203,1.35191,1.35193
2018.01.02 03:31,1.35193,1.35196,1.35183,1.35188
2018.01.02 03:32,1.35188,1.35195,1.35185,1.35188
2018.01.02 03:33,1.35187,1.35187,1.35169,1.35174
2018.01.02 03:34,1.35174,1.35176,1.35161,1.35164
2018.01.02 03:35,1.35164,1.35166,1.3516,1.35163
2018.01.02 03:36,1.35163,1.35165,1.35154,1.35154
2018.01.02 03:37,1.35154,1.35155,1.35143,1.35143
2018.01.02 03:38,1.35143,1.35156,1.35143,1.3515
2018.01.02 03:39,1.3515,1.35152,1.3514,1.35148
2018.01.02 03:40,1.35148,1.35163,1.35142,1.35147
2018.01.02 03:41,1.35147,1.35155,1.35146,1.35154
2018.01.02 03:42,1.35154,1.35163,1.35152,1.35163
2018.01.02 03:43,1.35163,1.35172,1.35163,1.3517
2018.01.02 03:44,1.3517,1.35178,1.35168,1.35169
2018.01.02 03:45,1.35169,1.35171,1.35163,1.35165
2018.01.02 03:46,1.35165,1.35167,1.35162,1.35163
2018.01.02 03:47,1.35163,1.35174,1.35162,1.35172
2018.01.02 03:48,1.35172,1.35181,1.35155,1.35164
2018.01.02 03:49,1.35164,1.35164,1.35153,1.35153
2018.01.02 03:50,1.35153,1.35159,1.3515,1.35154
2018.01.02 03:51,1.35153,1.3516,1.3515,1.35151
2018.01.02 03:52,1.35152,1.35161,1.35138,1.35144
2018.01.02 03:53,1.35144,1.35147,1.35133,1.35143
2018.01.02 03:54,1.35143,1.35143,1.3513,1.35132
2018.01.02 03:55,1.35132,1.35135,1.3513,1.35132
2018.01.02 03:56,1.35132,1.35141,1.35132,1.35141
2018.01.02 03:57,1.35141,1.35142,1.35113,1.35122
2018.01.02 03:58,1.35122,1.35132,1.35114,1.35122
2018.01.02 03:59,1.35123,1.35124,1.3512,1.35122
2018.01.02 04:00,1.35122,1.35133,1.35122,1.35133
2018.01.02 04:01,1.35132,1.35133,1.3513,1.35131
2018.01.02 04:02,1.35131,1.35137,1.35129,1.35131
2018.01.02 04:03,1.35131,1.35133,1.35112,1.35115
2018.01.02 04:04,1.35114,1.35115,1.35102,1.35112
2018.01.02 04:05,1.35113,1.35123,1.3511,1.35111
2018.01.02 04:06,1.35111,1.35115,1.3511,1.3511
2018.01.02 04:07,1.3511,1.35116,1.3509,1.35107
2018.01.02 04:08,1.35102,1.35103,1.351,1.351
2018.01.02 04:09,1.351,1.35104,1.35098,1.35102
2018.01.02 04:10,1.35102,1.35102,1.35099,1.35101
2018.01.02 04:11,1.35101,1.35103,1.35099,1.35102
2018.01.02 04:12,1.35102,1.35103,1.35099,1.351
2018.01.02 04:13,1.351,1.35105,1.35098,1.35099
2018.01.02 04:14,1.35099,1.35102,1.35093,1.35095
2018.01.02 04:15,1.35095,1.35097,1.35093,1.35095
2018.01.02 04:16,1.35094,1.35102,1.35081,1.35084
2018.01.02 04:17,1.35084,1.35098,1.35084,1.35092
2018.01.02 04:18,1.35092,1.35093,1.35081,1.3509
2018.01.02 04:19,1.3509,1.35092,1.35081,1.35082
2018.01.02 04:20,1.35082,1.35082,1.35078,1.3508
2018.01.02 04:21,1.3508,1.35083,1.35071,1.35079
2018.01.02 04:22,1.3508,1.3508,1.35072,1.3508
2018.01.02 04:23,1.3508,1.35083,1.35071,1.35082
2018.01.02 04:24,1.35083,1.35102,1.35082,1.35099
2018.01.02 04:25,1.35099,1.35123,1.35099,1.35122
2018.01.02 04:26,1.35122,1.35122,1.35111,1.35119
2018.01.02 04:27,1.35119,1.35122,1.35118,1.3512
2018.01.02 04:28,1.3512,1.35136,1.3512,1.35132
2018.01.02 04:29,1.35132,1.35139,1.3513,1.35133
2018.01.02 04:30,1.35132,1.35133,1.35122,1.35126
2018.01.02 04:31,1.35126,1.35126,1.35122,1.35124
2018.01.02 04:32,1.35124,1.35145,1.35124,1.35143
2018.01.02 04:33,1.35143,1.35145,1.35141,1.35141
2018.01.02 04:34,1.35141,1.35148,1.35123,1.35125
2018.01.02 04:35,1.35125,1.35127,1.35125,1.35127
2018.01.02 04:36,1.35127,1.35134,1.35127,1.35133
2018.01.02 04:37,1.35133,1.35136,1.35122,1.35131
2018.01.02 04:38,1.35131,1.35143,1.35131,1.35138
2018.01.02 04:39,1.35138,1.35143,1.35138,1.35143
2018.01.02 04:40,1.35143,1.35148,1.35142,1.35143
2018.01.02 04:41,1.35143,1.35146,1.35141,1.35144
2018.01.02 04:42,1.35144,1.35151,1.35142,1.35142
2018.01.02 04:43,1.35143,1.35151,1.35142,1.35146
2018.01.02 04:44,1.35146,1.3515,1.3514,1.35144
2018.01.02 04:45,1.35144,1.35145,1.35141,1.35142
2018.01.02 04:46,1.35142,1.35142,1.35129,1.35133
2018.01.02 04:47,1.35133,1.35135,1.35131,1.35135
2018.01.02 04:48,1.35135,1.35135,1.3513,1.35133
2018.01.02 04:49,1.35133,1.35134,1.35121,1.35124
2018.01.02 04:50,1.35124,1.3513,1.35109,1.35125
2018.01.02 04:51,1.35125,1.3513,1.35109,1.35113
2018.01.02 04:52,1.35113,1.35115,1.35111,1.35113
2018.01.02 04:53,1.35113,1.35118,1.35111,1.35117
2018.01.02 04:54,1.35115,1.35124,1.35115,1.35122
2018.01.02 04:55,1.35122,1.35127,1.35121,1.35122
2018.01.02 04:56,1.35122,1.35123,1.35114,1.35114
2018.01.02 04:57,1.35113,1.35114,1.35108,1.35113
2018.01.02 04:58,1.35113,1.35114,1.35113,1.35113
2018.01.02 04:59,1.35114,1.35115,1.35113,1.35114
2018.01.02 05:00,1.35113,1.35126,1.35112,1.35122
2018.01.02 05:01,1.35122,1.35139,1.35122,1.35132
2018.01.02 05:02,1.35134,1.35138,1.35134,1.35134
2018.01.02 05:03,1.35133,1.35136,1.35133,1.35133
2018.01.02 05:04,1.35133,1.35135,1.35133,1.35135
2018.01.02 05:05,1.35135,1.35146,1.35135,1.35146
2018.01.02 05:06,1.35146,1.35154,1.35141,1.35151
2018.01.02 05:07,1.35151,1.35154,1.35141,1.35144
2018.01.02 05:08,1.35144,1.35164,1.35142,1.35164
2018.01.02 05:09,1.35164,1.35164,1.35151,1.35159
2018.01.02 05:10,1.35159,1.35164,1.35159,1.35161
2018.01.02 05:11,1.35161,1.35165,1.3516,1.35161
2018.01.02 05:12,1.35161,1.35163,1.35154,1.35154
2018.01.02 05:13,1.35154,1.35155,1.35152,1.35154
2018.01.02 05:14,1.35154,1.35155,1.35154,1.35154
2018.01.02 05:15,1.35154,1.35156,1.35152,1.35156
2018.01.02 05:16,1.35156,1.35174,1.35156,1.35172
2018.01.02 05:17,1.35172,1.35179,1.35172,1.35173
2018.01.02 05:18,1.35173,1.35182,1.35172,1.35175
2018.01.02 05:19,1.35175,1.35194,1.35174,1.35194
2018.01.02 05:20,1.352,1.35205,1.352,1.35202
2018.01.02 05:21,1.35201,1.35202,1.35176,1.35187
2018.01.02 05:22,1.35187,1.35192,1.35186,1.35187
2018.01.02 05:23,1.35186,1.35205,1.35186,1.35205
2018.01.02 05:24,1.35203,1.35203,1.35202,1.35203
2018.01.02 05:25,1.35203,1.35218,1.35203,1.35212
2018.01.02 05:26,1.35212,1.35219,1.35211,1.35214
2018.01.02 05:27,1.35215,1.35215,1.3521,1.3521
2018.01.02 05:28,1.35212,1.35218,1.35211,1.35212
2018.01.02 05:29,1.35213,1.35214,1.35211,1.35212
2018.01.02 05:30,1.35212,1.35212,1.35196,1.35202
2018.01.02 05:31,1.35202,1.35208,1.35202,1.35202
2018.01.02 05:32,1.35204,1.35208,1.35202,1.35204
2018.01.02 05:33,1.35203,1.35205,1.352,1.35201
2018.01.02 05:34,1.35202,1.35203,1.35201,1.35201
2018.01.02 05:35,1.35201,1.35201,1.352,1.352
2018.01.02 05:36,1.352,1.35206,1.35193,1.35194
2018.01.02 05:37,1.35194,1.35196,1.35193,1.35193
2018.01.02 05:38,1.35193,1.35196,1.35183,1.35193
2018.01.02 05:39,1.35193,1.35202,1.35192,1.35194
2018.01.02 05:40,1.35194,1.35213,1.35194,1.35206
2018.01.02 05:41,1.35206,1.35206,1.35204,1.35204
2018.01.02 05:42,1.35204,1.35214,1.35203,1.35213
2018.01.02 05:43,1.35213,1.35217,1.35212,1.35216
2018.01.02 05:44,1.35216,1.35222,1.35205,1.35214
2018.01.02 05:45,1.35214,1.35214,1.3521,1.35212
2018.01.02 05:46,1.35212,1.35216,1.352,1.35202
2018.01.02 05:47,1.35202,1.35205,1.35202,1.35204
2018.01.02 05:48,1.35204,1.35207,1.35202,1.35204
2018.01.02 05:49,1.35204,1.35204,1.35191,1.35191
2018.01.02 05:50,1.35191,1.35193,1.35183,1.35184
2018.01.02 05:51,1.35184,1.35186,1.35181,1.35182
2018.01.02 05:52,1.35181,1.35186,1.3518,1.35185
2018.01.02 05:53,1.35185,1.35194,1.35185,1.3519
2018.01.02 05:54,1.3519,1.35195,1.3519,1.35192
2018.01.02 05:55,1.35192,1.35195,1.35191,1.35191
2018.01.02 05:56,1.35191,1.35192,1.35163,1.35164
2018.01.02 05:57,1.35164,1.35165,1.35161,1.35163
2018.01.02 05:58,1.35162,1.35164,1.35153,1.35154
2018.01.02 05:59,1.35154,1.35164,1.35153,1.35161
2018.01.02 06:00,1.35161,1.35166,1.35161,1.35165
2018.01.02 06:01,1.35165,1.35165,1.35161,1.35161
2018.01.02 06:02,1.35161,1.35162,1.35153,1.35153
2018.01.02 06:03,1.35153,1.35153,1.3515,1.3515
2018.01.02 06:04,1.3515,1.35152,1.3515,1.35152
2018.01.02 06:05,1.35152,1.35152,1.35122,1.35135
2018.01.02 06:06,1.35135,1.35154,1.35134,1.35152
2018.01.02 06:07,1.35151,1.35156,1.35151,1.35152
2018.01.02 06:08,1.35152,1.35152,1.3514,1.35143
2018.01.02 06:09,1.35143,1.35147,1.35141,1.35144
2018.01.02 06:10,1.35144,1.35154,1.35143,1.35153
2018.01.02 06:11,1.35153,1.35163,1.35152,1.35162
2018.01.02 06:12,1.35162,1.35164,1.35161,1.35162
2018.01.02 06:13,1.35162,1.35171,1.35156,1.35171
2018.01.02 06:14,1.35171,1.35171,1.35161,1.35163
2018.01.02 06:15,1.35163,1.35164,1.35161,1.35163
2018.01.02 06:16,1.35163,1.35164,1.3516,1.35161
2018.01.02 06:17,1.35161,1.35163,1.3516,1.35161
2018.01.02 06:18,1.35161,1.35164,1.35161,1.35164
2018.01.02 06:19,1.35165,1.35179,1.35165,1.35175
2018.01.02 06:20,1.35176,1.35182,1.35172,1.35181
2018.01.02 06:21,1.35181,1.35185,1.35177,1.35183
2018.01.02 06:22,1.35183,1.35183,1.35178,1.35181
2018.01.02 06:23,1.35181,1.35181,1.35172,1.35177
2018.01.02 06:24,1.35177,1.35178,1.35174,1.35174
2018.01.02 06:25,1.35174,1.35182,1.35174,1.35176
2018.01.02 06:26,1.35176,1.35184,1.35176,1.35184
2018.01.02 06:27,1.35184,1.35184,1.35176,1.35176
2018.01.02 06:28,1.35176,1.35176,1.35171,1.35174
2018.01.02 06:29,1.35174,1.35174,1.35171,1.35172
2018.01.02 06:30,1.35172,1.35173,1.35125,1.35133
2018.01.02 06:31,1.35133,1.35136,1.35115,1.35117
2018.01.02 06:32,1.35117,1.35136,1.35115,1.35133
2018.01.02 06:33,1.35133,1.35133,1.35123,1.35123
2018.01.02 06:34,1.35123,1.35124,1.35119,1.35121
2018.01.02 06:35,1.35121,1.35123,1.35121,1.35123
2018.01.02 06:36,1.35122,1.35129,1.35121,1.35123
2018.01.02 06:37,1.35123,1.35127,1.3512,1.35121
2018.01.02 06:38,1.35121,1.35124,1.3512,1.35122
2018.01.02 06:39,1.35122,1.35122,1.35114,1.35114
2018.01.02 06:40,1.35114,1.35123,1.35114,1.35122
2018.01.02 06:41,1.35122,1.35129,1.35122,1.35124
2018.01.02 06:42,1.35124,1.35124,1.35122,1.35122
2018.01.02 06:43,1.35122,1.35124,1.35122,1.35123
2018.01.02 06:44,1.35123,1.35124,1.35121,1.35122
2018.01.02 06:45,1.35122,1.35122,1.35121,1.35121
2018.01.02 06:46,1.35121,1.35127,1.35121,1.35122
2018.01.02 06:47,1.35123,1.35123,1.35113,1.35114
2018.01.02 06:48,1.35114,1.35115,1.35113,1.35115
2018.01.02 06:49,1.35115,1.35115,1.35114,1.35114
2018.01.02 06:50,1.35114,1.35124,1.35114,1.35115
2018.01.02 06:51,1.35115,1.35115,1.35114,1.35114
2018.01.02 06:52,1.35114,1.35119,1.35114,1.35115
2018.01.02 06:53,1.35115,1.35115,1.35113,1.35114
2018.01.02 06:54,1.35114,1.35115,1.35112,1.35114
2018.01.02 06:55,1.35114,1.35114,1.35112,1.35114
2018.01.02 06:56,1.35114,1.3512,1.35112,1.35113
2018.01.02 06:57,1.35113,1.35124,1.35113,1.35123
2018.01.02 06:58,1.35123,1.35124,1.35122,1.35124
2018.01.02 06:59,1.35124,1.35126,1.35122,1.35125
2018.01.02 07:00,1.35125,1.35129,1.35123,1.35123
2018.01.02 07:01,1.35123,1.3513,1.35123,1.35125
2018.01.02 07:02,1.35125,1.35142,1.35125,1.3514
2018.01.02 07:03,1.3514,1.3514,1.35134,1.35134
2018.01.02 07:04,1.35134,1.35136,1.35134,1.35134
2018.01.02 07:05,1.35134,1.3514,1.35133,1.35133
2018.01.02 07:06,1.35133,1.35134,1.35131,1.35134
2018.01.02 07:07,1.35134,1.35134,1.35131,1.35132
2018.01.02 07:08,1.35131,1.35132,1.3513,1.35131
2018.01.02 07:09,1.35131,1.35131,1.35122,1.35122
2018.01.02 07:10,1.35122,1.35124,1.35122,1.35124
2018.01.02 07:11,1.35124,1.35137,1.35122,1.35135
2018.01.02 07:12,1.35135,1.35138,1.35135,1.35137
2018.01.02 07:13,1.35137,1.35145,1.35137,1.35142
2018.01.02 07:14,1.35144,1.35146,1.35141,1.35145
2018.01.02 07:15,1.35145,1.35152,1.35144,1.35144
2018.01.02 07:16,1.35144,1.35151,1.35143,1.35144
2018.01.02 07:17,1.35144,1.3515,1.35137,1.35139
2018.01.02 07:18,1.35138,1.3515,1.35138,1.35145
2018.01.02 07:19,1.35145,1.3516,1.35145,1.35152
2018.01.02 07:20,1.35151,1.35156,1.35148,1.35148
2018.01.02 07:21,1.35148,1.35155,1.35145,1.35146
2018.01.02 07:22,1.35146,1.35156,1.35146,1.35148
2018.01.02 07:23,1.35148,1.35153,1.35147,1.35152
2018.01.02 07:24,1.35147,1.35152,1.35139,1.35144
2018.01.02 07:25,1.35139,1.35144,1.35137,1.35137
2018.01.02 07:26,1.35137,1.35143,1.35136,1.35137
2018.01.02 07:27,1.35137,1.35145,1.35135,1.3514
2018.01.02 07:28,1.3514,1.3516,1.35139,1.35144
2018.01.02 07:29,1.35144,1.3515,1.35142,1.35143
2018.01.02 07:30,1.35143,1.35156,1.35142,1.35151
